"locid","address","X","Y","capacity","ID"
"37.4527888,-79.2608842","1234 Eagle Circle LYNCHBURG VA 24503",37.4527888,-79.2608842,70,"l242"
"37.3757604,-79.307912","1 Scholar Lane FOREST VA 24551",37.3757604,-79.307912,70,"l243"
"37.1860089,-79.6125722","12718 N. Old Moneta Road MONETA VA 24121",37.1860089,-79.6125722,70,"l244"
"37.2628099,-79.7807256","1374 Rivermont Academy Road GOODVIEW VA 24095",37.2628099,-79.7807256,70,"l245"
"37.3068786,-79.3067674","12400 East Lynchburg-Salem Turnpike FOREST VA 24551",37.3068786,-79.3067674,70,"l246"
"37.2712147,-79.7904006","1138 Wildcat Road GOODVIEW VA 24019",37.2712147,-79.7904006,50,"l247"
"37.3565403,-79.2883564","1255 Patriot Place Thomas Jefferson Elementary School FOREST VA 24551",37.3565403,-79.2883564,70,"l248"
"38.8528834,-77.1811374","3401 Beechtree Lane FALLS CHURCH VA 22042",38.8528834,-77.1811374,150,"l249"
"37.117201,-76.519968","400 Sharon Drive NEWPORT NEWS VA 23602",37.117201,-76.519968,99,"l250"
"36.9895372,-76.4081792","2815 Chestnut Avenue NEWPORT NEWS VA 23607",36.9895372,-76.4081792,53,"l251"
"36.8098333,-76.156953","5009 Providence Road VA. BEACH VA 23464",36.8098333,-76.156953,150,"l252"
"37.7129214,-75.6711572","24051 Drummondtown Road ACCOMAC VA 23301",37.7129214,-75.6711572,81,"l253"
"38.6570525,-78.2261389","36 Belle Meade Lane SPERRYVILLE VA 22740",38.6570525,-78.2261389,10,"l254"
"37.269705,-79.9254353","1101 Jamison Avenue SE ROANOKE VA 24013",37.269705,-79.9254353,30,"l255"
"39.0586942,-77.5113526","20235 Nightwatch Street ASHBURN VA 20147",39.0586942,-77.5113526,75,"l256"
"38.8383054,-77.1685573","6540 Columbia Pike FALLS CHURCH VA 22041",38.8383054,-77.1685573,140,"l257"
"36.6783509,-82.2190637","7741 Rich Valley Road BRISTOL VA 24202",36.6783509,-82.2190637,54,"l258"
"36.828238,-76.274536","956 Berkley Avenue Ext. NORFOLK VA 23523",36.828238,-76.274536,36,"l259"
"37.328577,-77.3217348","2025 Florence Avenue CHESTER VA 23836",37.328577,-77.3217348,120,"l260"
"37.0403518,-76.4093118","1705 Todds Lane HAMPTON VA 23666",37.0403518,-76.4093118,100,"l261"
"37.0943985,-76.4234793","1797 1st Street HAMPTON VA 23665",37.0943985,-76.4234793,33,"l262"
"37.2770614,-79.9551773","206 Ninth Street NW ROANOKE VA 24016",37.2770614,-79.9551773,52,"l263"
"37.0240696,-76.3329558","1026 Settlers Landing Road Suite E HAMPTON VA 23669",37.0240696,-76.3329558,50,"l264"
"36.8696941,-82.7768565","309 E. 5th Street North BIG STONE GAP VA 24219",36.8696941,-82.7768565,32,"l265"
"38.2242073,-79.159835","3742 Churchville Avenue CHURCHVILLE VA 24421",38.2242073,-79.159835,38,"l266"
"38.1902532,-79.0242893","11 Green Hills Drive VERONA VA 24482",38.1902532,-79.0242893,91,"l267"
"37.2351259,-80.4322609","844 University City Blvd BLACKSBURG VA 24060",37.2351259,-80.4322609,90,"l268"
"37.26779,-80.4161777","2500 North Main Street BLACKSBURG VA 24060",37.26779,-80.4161777,45,"l269"
"37.2167341,-80.4041499","1301 Rugby Lane BLACKSBURG VA 24060",37.2167341,-80.4041499,130,"l270"
"37.1014183,-81.1226603","76 Seddon Street BLAND VA 24315",37.1014183,-81.1226603,20,"l271"
"38.8273651,-77.0835172","1417 West Braddock Road ALEXANDRIA VA 22302",38.8273651,-77.0835172,100,"l272"
"37.6156681,-77.4565277","5405 Brook Road RICHMOND VA 23227",37.6156681,-77.4565277,77,"l273"
"38.8831864,-77.087113","2401 9th Street North 903 and 907 North Barton Street ARLINGTON VA 22201",38.8831864,-77.087113,48,"l274"
"38.8042286,-77.0565588","346 Commerce Street ALEXANDRIA VA 22314",38.8042286,-77.0565588,145,"l275"
"38.8030484,-77.0564271","1400 1412 and 1416 Duke Street ALEXANDRIA VA 22314",38.8030484,-77.0564271,492,"l276"
"38.8904821,-77.2479915","1101 Park Street SE VIENNA VA 22180",38.8904821,-77.2479915,90,"l277"
"36.9272261,-80.3107125","470 Christiansburg Pike NE FLOYD VA 24091",36.9272261,-80.3107125,18,"l278"
"38.565812,-77.323541","1006 Williamstown Drive DUMFRIES VA 22026",38.565812,-77.323541,50,"l279"
"36.8583158,-76.1993387","1099 Kempsville Road NORFOLK VA 23502",36.8583158,-76.1993387,89,"l280"
"37.3885002,-79.2418991","1071 Woodberry Square Place LYNCHBURG VA 24502",37.3885002,-79.2418991,245,"l281"
"39.1096751,-77.8292682","33846 Snickersville Turnpike BLUEMONT VA 20135",39.1096751,-77.8292682,80,"l282"
"38.046548,-78.539038","200 Wellington Drive CHARLOTTESVILLE VA 22903",38.046548,-78.539038,40,"l283"
"37.629547,-77.38255","8210 Meadowbridge Road MECHANICSVILLE VA 23116",37.629547,-77.38255,150,"l284"
"37.5850815,-77.5153116","1403 Maple Avenue RICHMOND VA 23226",37.5850815,-77.5153116,153,"l285"
"37.4663932,-77.6626271","13901 St. Francis Boulevard MIDLOTHIAN VA 23114",37.4663932,-77.6626271,133,"l286"
"38.8034285,-77.3103762","5420 Sideburn Road FAIRFAX VA 22032",38.8034285,-77.3103762,150,"l287"
"37.3282354,-79.871115","4845 Cloverdale Road ROANOKE VA 24019",37.3282354,-79.871115,228,"l288"
"37.0909483,-79.929414","265 Taylors Road BOONES MILL VA 24065",37.0909483,-79.929414,50,"l289"
"38.9223346,-77.2323425","8283-C Greensboro Drive MC LEAN VA 22102",38.9223346,-77.2323425,83,"l290"
"37.4145108,-79.9139292","115 Shenandoah Avenue DALEVILLE VA 24083",37.4145108,-79.9139292,50,"l291"
"36.85175,-76.277466","1010 E. Brambleton Ave. NORFOLK VA 23504",36.85175,-76.277466,65,"l292"
"36.8230097,-76.090948","3427 Club House Rd. VIRGINIA BEACH VA 23464",36.8230097,-76.090948,62,"l293"
"38.6172897,-78.8022471","226 Hawks Hill Drive BROADWAY VA 22815",38.6172897,-78.8022471,40,"l294"
"38.4460067,-78.9056777","750 Garbers Church Road HARRISONBURG VA 22801",38.4460067,-78.9056777,75,"l295"
"38.4545186,-78.8578161","620 Simms Avenue HARRISONBURG VA 22802",38.4545186,-78.8578161,200,"l296"
"38.4157305,-78.874976","1575 Peach Grove Avenue HARRISONBURG VA 22801",38.4157305,-78.874976,75,"l297"
"36.715585,-82.016051","16173 Elementary Drive ABINGDON VA 24210",36.715585,-82.016051,100,"l298"
"36.6004551,-82.1822193","334 Rebecca Street BRISTOL VA 24201",36.6004551,-82.1822193,250,"l299"
"38.067283,-78.882427","302 E. Main Street WAYNESBORO VA 22980",38.067283,-78.882427,180,"l300"
"38.1473834,-79.081704","1114 W. Johnson Street STAUNTON VA 24401",38.1473834,-79.081704,60,"l301"
"38.2798865,-78.8215405","2101 Elm Street GROTTOES VA 24441",38.2798865,-78.8215405,100,"l302"
"37.5168607,-77.4559846","2409 Bainbridge Street RICHMOND VA 23225",37.5168607,-77.4559846,130,"l303"
"36.7340708,-76.5532485","2325 E. Washington Street SUFFOLK VA 23434",36.7340708,-76.5532485,110,"l304"
"36.790837,-76.0976375","1505 Competitor Court VA BEACH VA 23456",36.790837,-76.0976375,200,"l305"
"38.822745,-77.215311","7825 Heritage Drive ANNANDALE VA 22003",38.822745,-77.215311,150,"l306"
"39.183194,-78.167933","103 South Braddock Street WINCHESTER VA 22601",39.183194,-78.167933,90,"l307"
"37.275092,-79.9523862","702 Shenandoah Avenue N.W. ROANOKE VA 24017",37.275092,-79.9523862,100,"l308"
"37.6301448,-77.4421435","1156 Wilkinson Road RICHMOND VA 23227",37.6301448,-77.4421435,50,"l309"
"38.8021766,-77.1574139","6344 Beryl Road ALEXANDRIA VA 22312",38.8021766,-77.1574139,75,"l310"
"38.7257416,-77.0971403","3725 Nalls Road ALEXANDRIA VA 22309",38.7257416,-77.0971403,85,"l311"
"37.116515,-80.414739","896 Life Drive CHRISTIANSBURG VA 24073",37.116515,-80.414739,20,"l312"
"37.6928347,-77.0349472","18550 King William Road KING WILLIAM VA 23086",37.6928347,-77.0349472,20,"l313"
"37.6928347,-77.0349472","18550 King William Road KING WILLIAM VA 23086",37.6928347,-77.0349472,20,"l314"
"37.5088621,-77.6728055","14330 Sommerville Court MIDLOTHIAN VA 23113",37.5088621,-77.6728055,168,"l315"
"38.0682382,-78.6749309","1645 Park Ridge Drive CROZET VA 22932",38.0682382,-78.6749309,139,"l316"
"37.1237565,-81.4967285","1609 Fincastle Turnpike TAZEWELL VA 24651",37.1237565,-81.4967285,53,"l317"
"38.3273363,-77.4364688","81 & 85 Cleremont Drive FREDERICKSBURG VA 22405-3330",38.3273363,-77.4364688,112,"l318"
"36.8752019,-82.300299","18 Walnut Tree Lane CASTLEWOOD VA 24224",36.8752019,-82.300299,34,"l319"
"38.130108,-78.433675","1610 Regent Street CHARLOTTESVILLE VA 22911",38.130108,-78.433675,120,"l320"
"38.0022203,-78.5000998","1221 Stoney Ridge Road CHARLOTTESVILLE VA 22902",38.0022203,-78.5000998,142,"l321"
"38.0165679,-78.4185465","2320 Hunters Way CHARLOTTESVILLE VA 22911",38.0165679,-78.4185465,61,"l322"
"37.1205969,-76.4873499","1403 Kiln Creek Parkway NEWPORT NEWS VA 23602",37.1205969,-76.4873499,125,"l323"
"37.1216662,-76.4869509","1450 G Kiln Creek Parkway NEWPORT NEWS VA 23602",37.1216662,-76.4869509,45,"l324"
"38.8828202,-77.1081545","4001 Fairfax Drive Suite 175 ARLINGTON VA 22203",38.8828202,-77.1081545,138,"l325"
"38.9129603,-77.2267435","1919 Gallows Road Suite P100 VIENNA VA 22182",38.9129603,-77.2267435,191,"l326"
"38.9466585,-77.340749","11400 Commerce Park Drive RESTON VA 20191",38.9466585,-77.340749,164,"l327"
"38.88953,-77.08211","2000 14th Street North Suite 100 ARLINGTON VA 22201",38.88953,-77.08211,130,"l328"
"38.852292,-77.0494978","2451 Crystal Drive Suite 100 ARLINGTON VA 22202",38.852292,-77.0494978,150,"l329"
"38.8870609,-77.3806663","3575 Joseph Siewick Drive FAIRFAX VA 22033",38.8870609,-77.3806663,100,"l330"
"38.856577,-77.2253801","3310 Gallows Road FALLS CHURCH VA 22042",38.856577,-77.2253801,170,"l331"
"38.7397466,-77.0769752","2501 Parker's Lane ALEXANDRIA VA 22306",38.7397466,-77.0769752,84,"l332"
"38.8431184,-77.0520389","3550 South Clark Street ARLINGTON VA 22203",38.8431184,-77.0520389,160,"l333"
"38.80292,-77.062277","411 John Carlyle Street ALEXANDRIA VA 22314",38.80292,-77.062277,165,"l334"
"38.9524253,-77.3508572","11710 Plaza America Drive Suite 10 RESTON VA 20190",38.9524253,-77.3508572,47,"l335"
"38.894453,-77.0725907","1300 Wilson Blvd ARLINGTON VA 22209",38.894453,-77.0725907,163,"l336"
"37.6577894,-77.6275816","120 Towne Center West Boulevard RICHMOND VA 23233",37.6577894,-77.6275816,172,"l337"
"37.6328027,-77.5265609","7704 E. Parham Road RICHMOND VA 23294",37.6328027,-77.5265609,145,"l338"
"38.03101,-78.4927248","839 Estes Street CHARLOTTESVILLE VA 22903",38.03101,-78.4927248,170,"l339"
"38.9281498,-77.2370127","8405 Greensboro Drive Suite P-100 MCLEAN VA 22102",38.9281498,-77.2370127,66,"l340"
"38.9210906,-77.2285495","1751 Pinnacle Drive Suite 220 (Lobby Level) MC LEAN VA 22102",38.9210906,-77.2285495,45,"l341"
"38.8083161,-77.0487557","322 N. Alfred Street ALEXANDRIA VA 22314",38.8083161,-77.0487557,32,"l342"
"39.276764,-77.639003","5 North Berlin Pike LOVETTSVILLE VA 20180",39.276764,-77.639003,35,"l343"
"38.2541553,-78.1156411","462 North Madison Road Suite A ORANGE VA 22960",38.2541553,-78.1156411,44,"l344"
"38.2525803,-78.1141608","331 North Madison Road ORANGE VA 22960",38.2525803,-78.1141608,36,"l345"
"38.2519345,-78.1180677","165 Spicers Mill Road ORANGE VA 22960",38.2519345,-78.1180677,62,"l346"
"38.808907,-77.1179091","4920 Brenman Park Drive ALEXANDRIA VA 22304",38.808907,-77.1179091,135,"l347"
"38.8089007,-77.1168847","4910 Brenman Park Drive ALEXANDRIA VA 22304",38.8089007,-77.1168847,33,"l348"
"38.8093651,-77.1173678","4915 Brenman Park Drive ALEXANDRIA VA 22304",38.8093651,-77.1173678,32,"l349"
"38.8095264,-77.1166047","4901 Brenman Park Drive ALEXANDRIA VA 22304",38.8095264,-77.1166047,33,"l350"
"38.7786365,-77.4587687","8031 McLean Way MANASSAS VA 20111",38.7786365,-77.4587687,105,"l351"
"36.799678,-76.0935308","1196 Green Garden Circle VIRGINIA BEACH VA 23453",36.799678,-76.0935308,120,"l352"
"36.8152584,-76.1031249","3740 Holland Road VIRGINIA BEACH VA 23452",36.8152584,-76.1031249,141,"l353"
"36.6024259,-82.1752966","800 Martin Luther King Jr. Blvd. BRISTOL VA 24201",36.6024259,-82.1752966,90,"l354"
"38.7328853,-77.5517766","10368 Bristow Center Drive BRISTOW VA 20136",38.7328853,-77.5517766,211,"l355"
"38.7595471,-77.5756883","9050 Devlin Road BRISTOW VA 20136",38.7595471,-77.5756883,193,"l356"
"37.0433917,-76.4605564","570 McLawhorne Drive NEWPORT NEWS VA 23601",37.0433917,-76.4605564,400,"l357"
"36.8641862,-76.031995","1837 Old Donation Parkway VA BEACH VA 23454",36.8641862,-76.031995,200,"l358"
"37.5287192,-75.8478498","3500 Broadwater Rd. EXMORE VA 23350",37.5287192,-75.8478498,70,"l359"
"38.7891439,-77.0847987","5917 Telegraph Road ALEXANDRIA VA 22310",38.7891439,-77.0847987,260,"l360"
"36.785955,-77.809432","2100 Planters Road LAWRENCEVILLE VA 23868",36.785955,-77.809432,50,"l361"
"38.7668691,-77.0733326","6925 University Drive ALEXANDRIA VA 22307",38.7668691,-77.0733326,140,"l362"
"37.7437073,-79.3778342","2164 E. Midland Trail BUENA VISTA VA 24416",37.7437073,-79.3778342,56,"l363"
"37.1926093,-77.3733107","2901 S. Crater Road PETERSBURG VA 23805",37.1926093,-77.3733107,55,"l364"
"38.3425842,-78.7950553","2977 Pineville Road MCGAHEYSVILLE VA 22840",38.3425842,-78.7950553,79,"l365"
"38.8685124,-77.1854952","7000 Arlington Blvd FALLS CHURCH VA 22042",38.8685124,-77.1854952,77,"l366"
"38.8679682,-77.18855","3022 Woodlawn Ave FALLS CHURCH VA 22042",38.8679682,-77.18855,53,"l367"
"38.8025785,-77.5194609","10706 Vandor Lane MANASSAS VA 20109",38.8025785,-77.5194609,59,"l368"
"36.9166258,-76.2486953","844 & 848 Jerome Avenue NORFOLK VA 23518",36.9166258,-76.2486953,236,"l369"
"37.6773521,-77.5892091","5219 Hickory Park Drive Suite A GLEN ALLEN VA 23059",37.6773521,-77.5892091,44,"l370"
"37.0839436,-80.7191462","4194 Pepperell Way DUBLIN VA 24084",37.0839436,-80.7191462,185,"l371"
"36.7445409,-76.0719166","2844 North Landing Road VIRGINIA BEACH VA 23456",36.7445409,-76.0719166,72,"l372"
"39.2851093,-78.0853167","4489 Martinsburg Pike CLEAR BROOK VA 22624",39.2851093,-78.0853167,42,"l373"
"37.6931464,-77.4357291","9550 Kings Charter Drive ASHLAND VA 23005",37.6931464,-77.4357291,244,"l374"
"37.6630872,-77.459684","9700 Bundle of Joy Lane GLEN ALLEN VA 23059",37.6630872,-77.459684,255,"l375"
"37.6715711,-77.6829151","74 Plaza Drive MANAKIN SABOT VA 23103",37.6715711,-77.6829151,174,"l376"
"37.6120714,-77.4793776","6609 Cottage Street HENRICO VA 23228",37.6120714,-77.4793776,290,"l377"
"37.6377938,-77.3574316","7620 Left Flank Road MECHANICSVILLE VA 23116",37.6377938,-77.3574316,303,"l378"
"36.8659907,-76.4019122","3000 Churchland Boulevard CHESAPEAKE VA 23321",36.8659907,-76.4019122,27,"l379"
"38.7977666,-77.0948474","3700 Burgundy Road ALEXANDRIA VA 22303",38.7977666,-77.0948474,300,"l380"
"38.7840158,-77.2810116","6200 Burke Centre Parkway BURKE VA 22015",38.7840158,-77.2810116,75,"l381"
"37.1012315,-79.8164547","80 Burnt Chimney Road WIRTZ VA 24184",37.1012315,-79.8164547,50,"l382"
"38.8534148,-77.0620004","913 South 23rd Street ARLINGTON VA 22202",38.8534148,-77.0620004,30,"l383"
"38.8650826,-77.3255101","10917 Marilta Court FAIRFAX VA 22030",38.8650826,-77.3255101,25,"l384"
"38.8222891,-77.0957888","3800 & 3810 Butterfly Lane ALEXANDRIA VA 22304",38.8222891,-77.0957888,80,"l385"
"38.9285952,-78.4647266","24795 Old Valley Pike MAURERTOWN VA 22644",38.9285952,-78.4647266,20,"l386"
"38.337448,-77.0522638","5254 Potomac Drive KING GEORGE VA 22485",38.337448,-77.0522638,120,"l387"
"38.8679854,-77.0957916","333 S Glebe Rd Suite A ARLINGTON VA 22204",38.8679854,-77.0957916,67,"l388"
"38.2896769,-77.5237388","916 Maple Grove Drive FREDERICKSBURG VA 22407",38.2896769,-77.5237388,91,"l389"
"38.3432562,-77.744001","4354 Germanna Highway LOCUST GROVE VA 22508",38.3432562,-77.744001,106,"l390"
"37.0117886,-80.0476856","8451 Callaway Road CALLAWAY VA 24067",37.0117886,-80.0476856,50,"l391"
"38.8530228,-77.0572559","2315 S. Grant Street ARLINGTON VA 22202",38.8530228,-77.0572559,75,"l392"
"38.0445001,-79.0059777","38 Ebco Circle WAYNESBORO VA 22980",38.0445001,-79.0059777,120,"l393"
"38.8482856,-77.2251572","8100 Guinevere Drive ANNANDALE VA 22003",38.8482856,-77.2251572,100,"l394"
"38.8002786,-77.0914305","3434 Campbell Drive ALEXANDRIA VA 22303",38.8002786,-77.0914305,100,"l395"
"36.9927615,-82.5704814","9050 & 9142 Camp Bethel Road WISE VA 24293",36.9927615,-82.5704814,100,"l396"
"37.2131066,-81.3618649","176 Camp Joy Road BLUEFIELD VA 24605",37.2131066,-81.3618649,40,"l397"
"38.837417,-77.0575561","3600 Commonwealth Avenue ALEXANDRIA VA 22305",38.837417,-77.0575561,36,"l398"
"38.8327775,-77.0956117","3900 King Street ALEXANDRIA VA 22302",38.8327775,-77.0956117,20,"l399"
"38.808204,-77.0545575","1501 Cameron Street ALEXANDRIA VA 22314",38.808204,-77.0545575,80,"l400"
"38.8151886,-77.0824381","1101 Janneys Lane ALEXANDRIA VA 22302",38.8151886,-77.0824381,100,"l401"
"38.8284462,-77.0730853","2601 Cameron Mills Road ALEXANDRIA VA 22302",38.8284462,-77.0730853,196,"l402"
"38.8283226,-77.0600856","2601 Commonwealth Avenue ALEXANDRIA VA 22305",38.8283226,-77.0600856,75,"l403"
"38.8127708,-77.0651709","600 Russell Road ALEXANDRIA VA 22305",38.8127708,-77.0651709,143,"l404"
"38.8280352,-77.131489","5700 Sanger Avenue ALEXANDRIA VA 22311",38.8280352,-77.131489,71,"l405"
"38.8215225,-77.1160662","5000 Polk Avenue ALEXANDRIA VA 22304",38.8215225,-77.1160662,120,"l406"
"38.808204,-77.0545575","1501 Cameron Street ALEXANDRIA VA 22314",38.808204,-77.0545575,69,"l407"
"38.833614,-77.1257","5651 Rayburn Avenue ALEXANDRIA VA 22311",38.833614,-77.1257,232,"l408"
"38.7994373,-77.0466418","530 S. St. Asaph Street ALEXANDRIA VA 22314",38.7994373,-77.0466418,180,"l409"
"38.816931,-77.1116609","4643 Taney Avenue ALEXANDRIA VA 22304",38.816931,-77.1116609,164,"l410"
"38.8054839,-77.1264943","435 Ferdinand Day Drive ALEXANDRIA VA 22304",38.8054839,-77.1264943,250,"l411"
"38.8236503,-77.085223","3330 King Street ALEXANDRIA VA 22302",38.8236503,-77.085223,36,"l412"
"36.6048331,-80.6900337","231 Flower Gap Road CANA VA 24317",36.6048331,-80.6900337,20,"l413"
"37.5884625,-77.5700914","601 North Parham Road RICHMOND VA 23229",37.5884625,-77.5700914,135,"l414"
"36.8768058,-76.0298505","1320 Mill Dam Road Attn: Shamaine Williams VIRGINIA BEACH VA 23454",36.8768058,-76.0298505,350,"l415"
"38.7217711,-77.1262353","8758 Richmond Highway ALEXANDRIA VA 22309",38.7217711,-77.1262353,92,"l416"
"37.057354,-76.300992","1781 Old Buckroe Road HAMPTON VA 23664",37.057354,-76.300992,260,"l417"
"38.662754,-77.2588795","1424 G Street WOODBRIDGE VA 22191-1605",38.662754,-77.2588795,198,"l418"
"38.8955054,-77.5168994","26155 Bull Run Post Office Road CENTREVILLE VA 20120",38.8955054,-77.5168994,75,"l419"
"36.7337872,-78.1314329","420 Bracey Lane SOUTH HILL VA 23970",36.7337872,-78.1314329,50,"l420"
"36.6602428,-79.7964026","300 Carlisle Road AXTON VA 24054",36.6602428,-79.7964026,50,"l421"
"38.022524,-77.5205136","17422 Library Boulevard RUTHER GLEN VA 22546",38.022524,-77.5205136,150,"l422"
"38.8529134,-77.2324772","3408 Woodburn Road ANNANDALE VA 22003",38.8529134,-77.2324772,119,"l423"
"38.754734,-77.4640573","9151 Centreville Road MANASSAS VA 20110",38.754734,-77.4640573,150,"l424"
"36.9389711,-76.5584204","14440 New Town Haven Lane CARROLLTON VA 23314",36.9389711,-76.5584204,100,"l425"
"37.275928,-79.1034697","664 Village Highway RUSTBURG VA 24588",37.275928,-79.1034697,140,"l426"
"37.375895,-79.2142294","101 Leroy Bowen Drive LYNCHBURG VA 24502",37.375895,-79.2142294,265,"l427"
"37.4636176,-79.1359791","186 Dillard Road MADISON HEIGHTS VA 24572",37.4636176,-79.1359791,267,"l428"
"37.329767,-79.2179309","20106 Leesville Road LYNCHBURG VA 24502",37.329767,-79.2179309,250,"l429"
"39.1091017,-77.5749271","311 Catoctin Circle S.W LEESBURG VA 20175",39.1091017,-77.5749271,72,"l430"
"36.8004336,-76.3611509","404 Viking Street PORTSMOUTH VA 23701",36.8004336,-76.3611509,38,"l431"
"39.0451575,-77.4518663","44799 Saranac Street ASHBURN VA 20147",39.0451575,-77.4518663,545,"l432"
"37.0880305,-81.7634184","1089 Cedar Valley Drive CEDAR BLUFF VA 24609",37.0880305,-81.7634184,26,"l433"
"39.0388798,-77.4903623","43700 Tolamac Drive ASHBURN VA 20147",39.0388798,-77.4903623,75,"l434"
"38.932099,-77.2190493","7950 Jones Branch Drive MC LEAN VA 22102",38.932099,-77.2190493,152,"l435"
"39.037155,-77.5047585","20955 Professional Plaza Suite 100 ASHBURN VA 20147",39.037155,-77.5047585,64,"l436"
"38.6996896,-77.7900392","430 E. Shirley Avenue Bldg. C WARRENTON VA 20186-3725",38.6996896,-77.7900392,103,"l437"
"37.5348776,-77.4222797","323 North 20th Street RICHMOND VA 23223",37.5348776,-77.4222797,131,"l438"
"37.534083,-77.423272","2001 E. Broad Street Suites 100 & 200 RICHMOND VA 23223",37.534083,-77.423272,57,"l439"
"37.534495,-77.4208226","2107 Jefferson Avenue RICHMOND VA 23223",37.534495,-77.4208226,18,"l440"
"37.1259249,-80.5718368","803 Wadsworth Street RADFORD VA 24141",37.1259249,-80.5718368,50,"l441"
"37.3760032,-77.4920177","6100 Centralia Road CHESTERFIELD VA 23832",37.3760032,-77.4920177,174,"l442"
"38.8507279,-77.4428671","14400 Braddock Road CENTREVILLE VA 20121",38.8507279,-77.4428671,180,"l443"
"38.8255602,-77.4399877","6400 Old Centreville Road CENTREVILLE VA 20121",38.8255602,-77.4399877,125,"l444"
"38.8399228,-77.4280407","13916 Braddock Road CENTREVILLE VA 20120",38.8399228,-77.4280407,33,"l445"
"38.036909,-78.5083559","1901 Thomson Road CHARLOTTESVILLE VA 22903",38.036909,-78.5083559,26,"l446"
